full_id,osm_id,osm_type,railway,name,xcoord,ycoord
n1582427256,"1582427256",node,tram_stop,Sloterpark,4.8186019,52.3728449
n1584103895,"1584103895",node,tram_stop,Amstelkade,4.904043,52.34941
n1595259761,"1595259761",node,tram_stop,Molukkenstraat,4.9405051,52.3617404
n1611090299,"1611090299",node,tram_stop,Willemsplein,4.4826368,51.9097989
n1618762410,"1618762410",node,tram_stop,Leidseplein,4.8830722,52.3634714
n1618775729,"1618775729",node,tram_stop,Jan Pieter Heijestraat,4.8666219,52.3605256
n1656614052,"1656614052",node,tram_stop,P+R Beverwaard,4.5683177,51.8858241
n1682219499,"1682219499",node,tram_stop,Dedemsvaartweg,4.262078,52.0500241
n1686005101,"1686005101",node,tram_stop,Delflandlaan,4.8416382,52.3515418
n1686005104,"1686005104",node,tram_stop,Delflandlaan,4.83976,52.351558
n1690450992,"1690450992",node,tram_stop,Leidseplein,4.8806933,52.3646825
n1699278271,"1699278271",node,tram_stop,Goudriaankade,4.3277138,52.0682252
n1699281095,"1699281095",node,tram_stop,Bogaard stadscentrum,4.3171486,52.0347221
n1699285105,"1699285105",node,tram_stop,Loosduinse Hoofdstraat,4.2392714,52.0541163
n1716142293,"1716142293",node,tram_stop,Burgemeester Roëllstraat,4.8194571,52.3766604
n1716780176,"1716780176",node,tram_stop,Dorpsweg,4.4727662,51.8913674
n1719343349,"1719343349",node,tram_stop,Parnassusweg,4.8687365,52.3380116
n1719842627,"1719842627",node,tram_stop,Varkenoordseviaduct,4.5117642,51.9004102
n1721164735,"1721164735",node,tram_stop,Stadion Feyenoord,4.5247939,51.8956426
n1768178300,"1768178300",node,tram_stop,St. Antonius Ziekenhuis,5.0788493,52.024822
n1800873003,"1800873003",node,tram_stop,Welcome Plaza,-70.042086,12.521131
n1800873015,"1800873015",node,tram_stop,Rancho,-70.0402949,12.521355
n1922471101,"1922471101",node,tram_stop,Frankenslag,4.2816266,52.0998499
n1923327168,"1923327168",node,tram_stop,A. J. Ernststraat,4.8688734,52.3329804
n1923339510,"1923339510",node,tram_stop,Oranjebaan,4.8718747,52.3029279
n1923365101,"1923365101",node,tram_stop,Meent,4.8573912,52.2812036
n1923365119,"1923365119",node,tram_stop,Sacharovlaan,4.8323277,52.2821847
n1923658511,"1923658511",node,tram_stop,Arnold Spoelplein,4.233154,52.0545094
n1923658528,"1923658528",node,tram_stop,Pisuissestraat,4.2279242,52.0571874
n1923719357,"1923719357",node,tram_stop,Heliotrooplaan,4.2313101,52.0627291
n1923719360,"1923719360",node,tram_stop,Muurbloemweg,4.2348788,52.0639039
n1923759579,"1923759579",node,tram_stop,Hoefbladlaan,4.2398336,52.0653477
n1923780215,"1923780215",node,tram_stop,De Savornin Lohmanplein,4.246224,52.067355
n1923811788,"1923811788",node,tram_stop,Appelstraat,4.2512988,52.069298
n1924155270,"1924155270",node,tram_stop,Elandstraat (West),4.292713,52.0780922
n1924155280,"1924155280",node,tram_stop,Valkenbosplein,4.2761221,52.0783739
n1924248598,"1924248598",node,tram_stop,Beresteinlaan,4.2494732,52.0423677
n1925055561,"1925055561",node,tram_stop,Bouwlustlaan,4.2549855,52.0458558
n1925055571,"1925055571",node,tram_stop,De Rade,4.2580803,52.0478183
n1953660223,"1953660223",node,tram_stop,Boezemstraat,4.497422,51.9320166
n1978110960,"1978110960",node,tram_stop,Dijkgraafplein,4.7870176,52.3555825
n1978110972,"1978110972",node,tram_stop,Dijkgraafplein,4.7864929,52.3554481
n1978358503,"1978358503",node,tram_stop,Valeriusplein,4.8632955,52.3531864
n1978358521,"1978358521",node,tram_stop,Valeriusplein,4.8637678,52.3533499
n1979187101,"1979187101",node,tram_stop,Pilatus,4.776554,52.3530108
n1979187198,"1979187198",node,tram_stop,Inaristraat,4.7829483,52.3504489
n2013949519,"2013949519",node,tram_stop,Muiderpoortstation,4.9336328,52.3611749
n2020414930,"2020414930",node,tram_stop,Station Sloterdijk,4.8392172,52.3879696
n2020614094,"2020614094",node,tram_stop,Bilderdijkstraat,4.8725518,52.3673632
n2099850204,"2099850204",node,tram_stop,Parkweg,4.3941513,51.9243695
n2116559667,"2116559667",node,tram_stop,Verffabriek,4.3461141,52.0336744
n2117557569,"2117557569",node,tram_stop,Dillenburgsingel,4.400263,52.1000963
n2117557583,"2117557583",node,tram_stop,Dillenburgsingel,4.3994662,52.0997867
n2117584178,"2117584178",node,tram_stop,Elzendreef,4.369291,52.0838793
n2122397874,"2122397874",node,tram_stop,Brasserskade,4.3515349,52.0238102
n2122397875,"2122397875",node,tram_stop,Brasserskade,4.351397,52.0240728
n2122422257,"2122422257",node,tram_stop,Ypenburg Centrum,4.3688962,52.0392745
n2122594607,"2122594607",node,tram_stop,Station Mariahoeve,4.3694043,52.088581
n2122594608,"2122594608",node,tram_stop,Station Mariahoeve,4.3685841,52.0892495
n2122633209,"2122633209",node,tram_stop,Stuyvesantplein,4.3426918,52.0843806
n2132415324,"2132415324",node,tram_stop,Prinsegracht,4.3072628,52.0748749
n2132600626,"2132600626",node,tram_stop,Obrechtstraat,4.2871823,52.0820699
n2141329345,"2141329345",node,tram_stop,De Dreef,4.257436,52.034788
n2141330039,"2141330039",node,tram_stop,Leyweg,4.2790499,52.045984
n2141330265,"2141330265",node,tram_stop,Zuiderpark,4.291615,52.0527732
n2141385836,"2141385836",node,tram_stop,De Uithof,4.2452662,52.0394358
n2141385837,"2141385837",node,tram_stop,Kraayensteinlaan,4.2357317,52.0488199
n2141385838,"2141385838",node,tram_stop,Kraayensteinlaan,4.2365906,52.048959
n2165710217,"2165710217",node,tram_stop,Badhuiskade,4.2771096,52.1080909
n2264767718,"2264767718",node,tram_stop,De Kromme Rijn,5.1572691,52.0833255
n2264767722,"2264767722",node,tram_stop,Stadion Galgenwaard,5.1499772,52.079411
n2273010925,"2273010925",node,tram_stop,Hooghe Waerd,5.0517727,52.0252798
n2273010936,"2273010936",node,tram_stop,Hooghe Waerd,5.0526486,52.0250381
n2273010941,"2273010941",node,tram_stop,Binnenstad,5.0391061,52.0167803
n2273010942,"2273010942",node,tram_stop,Achterveld,5.028844,52.0225393
n2273821445,"2273821445",node,tram_stop,Centraal Station Jaarbeursplein,5.1057838,52.0896113
n2300172831,"2300172831",node,tram_stop,Bloemgracht,4.8763837,52.3742782
n2303104508,"2303104508",node,tram_stop,Kinkerstraat,4.8722954,52.3670831
n2316881859,"2316881859",node,tram_stop,Centraal Station,4.9003434,52.3778058
n2316881868,"2316881868",node,tram_stop,Centraal Station,4.9003629,52.3778505
n2323107827,"2323107827",node,tram_stop,Nieuwe Plantage,4.3523361,52.0172271
n2323107829,"2323107829",node,tram_stop,Nieuwe Plantage,4.3526471,52.0174656
n2332866810,"2332866810",node,tram_stop,Graadt van Roggenweg,5.1007818,52.0879667
n2332866882,"2332866882",node,tram_stop,24 Oktoberplein-Zuid,5.0916859,52.0800129
n2332866906,"2332866906",node,tram_stop,P+R Westraven,5.1063951,52.0568521
n2332866952,"2332866952",node,tram_stop,Kanaleneiland-Zuid,5.1071992,52.0635384
n2332867104,"2332867104",node,tram_stop,Winkelcentrum Kanaleneiland,5.0960195,52.0753434
n2332867183,"2332867183",node,tram_stop,Vasco da Gamalaan,5.1019548,52.0689556
n2351978937,"2351978937",node,tram_stop,Pompenburg,4.4788494,51.9246236
n2351978938,"2351978938",node,tram_stop,Pompenburg,4.4788252,51.9246716
n2351978939,"2351978939",node,tram_stop,Pompenburg,4.4795507,51.9247407
n2351978940,"2351978940",node,tram_stop,Rotterdam Centraal,4.4708851,51.9235306
n2351978941,"2351978941",node,tram_stop,Rotterdam Centraal,4.4709709,51.9235337
n2351978942,"2351978942",node,tram_stop,Rotterdam Centraal,4.470923,51.9239802
n2351978943,"2351978943",node,tram_stop,Rotterdam Centraal,4.4710069,51.9239849
n2351978944,"2351978944",node,tram_stop,Stadhuis,4.4782776,51.9233925
n2351978945,"2351978945",node,tram_stop,Stadhuis,4.4781726,51.9237071
n2351978947,"2351978947",node,tram_stop,Weena,4.4755239,51.9240245
n2351978948,"2351978948",node,tram_stop,Weena,4.4767684,51.924194
n2351978951,"2351978951",node,tram_stop,Weena,4.4767666,51.9242496
n2388757587,"2388757587",node,tram_stop,Beurs,4.4806799,51.91841
n2388757588,"2388757588",node,tram_stop,Beurs,4.4804392,51.9188457
n2388757589,"2388757589",node,tram_stop,Blaak,4.4891073,51.9198732
n2388757590,"2388757590",node,tram_stop,Blaak,4.4890679,51.9198924
n2388757591,"2388757591",node,tram_stop,Burg. Van Walsumweg,4.4941311,51.9215953
n2388757592,"2388757592",node,tram_stop,Burg. Van Walsumweg,4.4944213,51.9216669
n2388757593,"2388757593",node,tram_stop,Keizerstraat,4.4840022,51.9186176
n2388757594,"2388757594",node,tram_stop,Keizerstraat,4.483661,51.9185832
n2388757598,"2388757598",node,tram_stop,Meent,4.4856797,51.9249077
n2388757599,"2388757599",node,tram_stop,Meent,4.4853142,51.9249964
n2388757864,"2388757864",node,tram_stop,Oostplein,4.4988293,51.9230521
n2388757867,"2388757867",node,tram_stop,Oostplein,4.4985018,51.9231455
n2388757909,"2388757909",node,tram_stop,Oostplein,4.4976118,51.9234591
n2388775750,"2388775750",node,tram_stop,Kruisplein,4.4719723,51.9201543
n2388775751,"2388775751",node,tram_stop,Kruisplein,4.4719079,51.9207038
n2388775820,"2388775820",node,tram_stop,Lijnbaan,4.4761117,51.9195507
n2388775853,"2388775853",node,tram_stop,Kruisplein,4.4702941,51.9206966
n2388775854,"2388775854",node,tram_stop,Kruisplein,4.4707009,51.9208385
n2421932411,"2421932411",node,tram_stop,Bos en Lommerweg,4.8552771,52.3803006
n2421932426,"2421932426",node,tram_stop,Wiltzanghlaan,4.8522251,52.3820439
n2490750672,"2490750672",node,tram_stop,Zuilenstein,5.0906011,52.0456877
n2490773467,"2490773467",node,tram_stop,Batau Noord,5.0803533,52.0414896
n2490792026,"2490792026",node,tram_stop,Wijkersloot,5.0781306,52.0361422
n2490825967,"2490825967",node,tram_stop,St. Antonius Ziekenhuis,5.0795427,52.0255155
n2490919696,"2490919696",node,tram_stop,IJsselstein-Zuid,5.0385736,52.0093424
n2490924040,"2490924040",node,tram_stop,Binnenstad,5.0390879,52.0167541
n2490981073,"2490981073",node,tram_stop,Achterveld,5.0287968,52.0225484
n2490981097,"2490981097",node,tram_stop,Eiteren,5.0361637,52.025507
n2491062603,"2491062603",node,tram_stop,Clinckhoeff,5.0480439,52.0264438
n2491083037,"2491083037",node,tram_stop,Doorslag,5.0740419,52.0205851
n2491089039,"2491089039",node,tram_stop,Hooghe Waerd,5.0526563,52.0250626
n2491109212,"2491109212",node,tram_stop,Wiersdijk,5.0887147,52.0118943
n2491126855,"2491126855",node,tram_stop,Merwestein,5.0853131,52.0259061
n2491126875,"2491126875",node,tram_stop,Fokkesteeg,5.0889364,52.019187
n2557373374,"2557373374",node,tram_stop,Elzendreef,4.370338,52.0844332
n2671956056,"2671956056",node,tram_stop,Carel Reinierszkade,4.3483109,52.087016
n2672749411,"2672749411",node,tram_stop,Rokin,4.8921252,52.3694572
n2672749474,"2672749474",node,tram_stop,Rokin,4.892274,52.3697221
n2672987276,"2672987276",node,tram_stop,Rembrandtplein,4.8964238,52.3662601
n2672987288,"2672987288",node,tram_stop,Waterlooplein,4.9022284,52.3671715
n2673071058,"2673071058",node,tram_stop,Vijzelgracht,4.8910303,52.3600132
n2673071064,"2673071064",node,tram_stop,Meester Visserplein,4.9058474,52.3677535
n2673071086,"2673071086",node,tram_stop,Artis,4.9113237,52.3665623
n2673087141,"2673087141",node,tram_stop,Keizersgracht,4.8982915,52.3637916
n2673087152,"2673087152",node,tram_stop,Frederiksplein,4.8989049,52.3590024
n2673087196,"2673087196",node,tram_stop,Ceintuurbaan,4.9010669,52.3550346
n2673087253,"2673087253",node,tram_stop,Lutmastraat,4.90332,52.3514501
n2673092648,"2673092648",node,tram_stop,Victorieplein,4.9051006,52.3465873
n2673092651,"2673092651",node,tram_stop,Amstelkade,4.9043407,52.3487259
n2674521917,"2674521917",node,tram_stop,Plantage Lepellaan,4.9155317,52.3651045
n2674521942,"2674521942",node,tram_stop,Alexanderplein,4.9196097,52.3634343
n2674521943,"2674521943",node,tram_stop,Plantage Lepellaan,4.9152768,52.3652225
n2674521954,"2674521954",node,tram_stop,Eerste Van Swindenstraat,4.9238286,52.3621936
n2674521961,"2674521961",node,tram_stop,Eerste Van Swindenstraat,4.9241559,52.361616
n2674521970,"2674521970",node,tram_stop,Wijttenbachstraat,4.9250867,52.360259
n2674521976,"2674521976",node,tram_stop,Oostpoort,4.9269018,52.3574383
n2674538480,"2674538480",node,tram_stop,Arent Krijtsstraat,4.9546574,52.33957
n2674543283,"2674543283",node,tram_stop,Hugo de Vrieslaan,4.934801,52.351066
n2674543285,"2674543285",node,tram_stop,Kruislaan,4.9404536,52.3476135
n2674543286,"2674543286",node,tram_stop,Brinkstraat,4.9478959,52.3428971
n2674767992,"2674767992",node,tram_stop,Muziekgebouw,4.912547,52.3772761
n2674855304,"2674855304",node,tram_stop,Rietlandpark,4.9340409,52.3729896
n2674855327,"2674855327",node,tram_stop,Zuiderzeeweg,4.9616739,52.3719706
n2674999726,"2674999726",node,tram_stop,Koningsplein,4.8889206,52.368085
n2677256520,"2677256520",node,tram_stop,Bob Haarmslaan,4.968548,52.369133
n2677256600,"2677256600",node,tram_stop,Diemerparklaan,4.9946247,52.3555154
n2678427768,"2678427768",node,tram_stop,Kattenburgerstraat,4.9211099,52.3761672
n2678427769,"2678427769",node,tram_stop,Diemerparklaan,4.9958806,52.3549103
n2678427770,"2678427770",node,tram_stop,Lumièrestraat,5.0002302,52.3525961
n2678427771,"2678427771",node,tram_stop,Lumièrestraat,4.9990167,52.3531807
n2724053029,"2724053029",node,tram_stop,Heer Bokelweg,4.4779038,51.9272403
n2724053036,"2724053036",node,tram_stop,Heer Bokelweg,4.4782665,51.9273224
n2724270068,"2724270068",node,tram_stop,Schiekade,4.4747224,51.9276765
n2724270069,"2724270069",node,tram_stop,Schiekade,4.4739028,51.9282375
n2725712319,"2725712319",node,tram_stop,Walenburgerweg,4.4703473,51.9304838
n2725712320,"2725712320",node,tram_stop,Walenburgerweg,4.4700456,51.9307179
n2725735835,"2725735835",node,tram_stop,Van den Hoonaardstraat,4.4757477,51.9351649
n2725777455,"2725777455",node,tram_stop,Soetendaalseweg,4.4794106,51.9393118
n2727819374,"2727819374",node,tram_stop,Benthuizerstraat,4.4795922,51.9352063
n2727819377,"2727819377",node,tram_stop,Benthuizerstraat,4.4792528,51.9354652
n2729496654,"2729496654",node,tram_stop,Zwaanshals,4.486196,51.9340161
n2729496734,"2729496734",node,tram_stop,Zwaanshals,4.4865425,51.9339884
n2736033301,"2736033301",node,tram_stop,Zaagmolenbrug,4.487759,51.932784
n2736170403,"2736170403",node,tram_stop,Noorderbrug,4.4864446,51.9292787
n2736170416,"2736170416",node,tram_stop,Noorderbrug,4.4865293,51.9295998
n2736346273,"2736346273",node,tram_stop,Soetendaalseweg,4.4793794,51.9395804
n2736779617,"2736779617",node,tram_stop,Station Noord,4.4814675,51.9428772
n2736779618,"2736779618",node,tram_stop,Kootsekade,4.4823307,51.9448988
n2736779635,"2736779635",node,tram_stop,Kootsekade,4.4829258,51.9450781
n2736779637,"2736779637",node,tram_stop,Kootsekade,4.4830257,51.9451558
n2736847722,"2736847722",node,tram_stop,Lommerrijk,4.485361,51.9476553
n2736847742,"2736847742",node,tram_stop,Lommerrijk,4.4854265,51.947666
n2736939570,"2736939570",node,tram_stop,Kootsekade,4.4809318,51.9450845
n2737697470,"2737697470",node,tram_stop,Bergpolderplein,4.4746234,51.9453404
n2737697570,"2737697570",node,tram_stop,Kleiweg,4.4681987,51.9449145
n2740689676,"2740689676",node,tram_stop,Bergse Plaslaan,4.4892192,51.9512239
n2742483565,"2742483565",node,tram_stop,C.N.A. Looslaan,4.4922065,51.9537712
n2742483691,"2742483691",node,tram_stop,C.N.A. Looslaan,4.4920743,51.9537103
n2742483708,"2742483708",node,tram_stop,Bergse Dorpsstraat,4.4944174,51.9572679
n2742483765,"2742483765",node,tram_stop,Liduinaplein,4.4961983,51.9586679
n2742602341,"2742602341",node,tram_stop,Liduinaplein,4.4968624,51.958591
n2742602350,"2742602350",node,tram_stop,De Montignyplein,4.5009003,51.9580433
n2742602404,"2742602404",node,tram_stop,Burg. Van Kempensingel,4.5034067,51.9595031
n2742681476,"2742681476",node,tram_stop,Burg. Van Kempensingel,4.5033109,51.9594454
n2742809617,"2742809617",node,tram_stop,Schieweg,4.4648382,51.9343416
n2742809803,"2742809803",node,tram_stop,Franciscus Gasthuis,4.4603429,51.9423573
n2742809825,"2742809825",node,tram_stop,Franciscus Gasthuis,4.4603481,51.9426233
n2742809899,"2742809899",node,tram_stop,Melanchthonweg,4.4652521,51.9484409
n2742809904,"2742809904",node,tram_stop,Melanchthonweg,4.4659407,51.9485107
n2742809994,"2742809994",node,tram_stop,Teldersweg,4.4693724,51.9523593
n2742810010,"2742810010",node,tram_stop,Wilgenplaslaan,4.4674549,51.955683
n2742810051,"2742810051",node,tram_stop,Wilgenlei,4.4719658,51.9563206
n2742810070,"2742810070",node,tram_stop,Meidoornweide,4.4757231,51.9592105
n2754658225,"2754658225",node,tram_stop,Diergaarde Blijdorp,4.4548835,51.9261621
n2754781602,"2754781602",node,tram_stop,Rotterdam Centraal Blijdorpzijde,4.4677072,51.9258579
n2756722276,"2756722276",node,tram_stop,Rotterdam Centraal Blijdorpzijde,4.4680779,51.925886
n2756744231,"2756744231",node,tram_stop,1e Middellandstraat,4.4605117,51.9185668
n2758915211,"2758915211",node,tram_stop,Tiendplein,4.4652103,51.9194684
n2761817956,"2761817956",node,tram_stop,Boezemweg,4.496355,51.9280307
n2763733921,"2763733921",node,tram_stop,Bloemgracht,4.876516,52.3744189
n2767653682,"2767653682",node,tram_stop,Crooswijksestraat,4.4939763,51.9327534
n2767653685,"2767653685",node,tram_stop,Crooswijksestraat,4.4935131,51.9328424
n2768049110,"2768049110",node,tram_stop,Boezemstraat,4.4975546,51.9321972
n2768049123,"2768049123",node,tram_stop,Boezemsingel,4.4969328,51.9299858
n2771923517,"2771923517",node,tram_stop,Boezemweg,4.4964287,51.9283339
n2860443471,"2860443471",node,tram_stop,Centraal Station Jaarbeursplein,5.1058107,52.0895754
n2916985656,"2916985656",node,tram_stop,Batau Noord,5.0797278,52.040704
n2941113425,"2941113425",node,tram_stop,Molenwerf,4.8461556,52.3858895
n2983745684,"2983745684",node,tram_stop,Utrecht Vaartsche Rijn,5.1225703,52.0788015
n2983745685,"2983745685",node,tram_stop,Utrecht Vaartsche Rijn,5.122601,52.0788305
n2987217066,"2987217066",node,tram_stop,Javaplein,4.9385662,52.3640547
n2987217067,"2987217067",node,tram_stop,Javaplein,4.9382411,52.3641725
n3011895788,"3011895788",node,tram_stop,C. van Eesterenlaan,4.9381702,52.3734596
n3078329917,"3078329917",node,tram_stop,,4.9634834,52.3713049
n3078345542,"3078345542",node,tram_stop,Steigereiland,4.9810143,52.3627073
n3078345543,"3078345543",node,tram_stop,Steigereiland,4.9799507,52.3632345
n3113401408,"3113401408",node,tram_stop,Dynamostraat,4.3067996,52.0592411
n3135826254,"3135826254",node,tram_stop,Rotterdamsedijk,4.4095596,51.9143929
n3135826255,"3135826255",node,tram_stop,Rotterdamsedijk,4.4081033,51.9145697
n3157939509,"3157939509",node,tram_stop,Paleisstraat,4.890657,52.372357
n3178067303,"3178067303",node,tram_stop,Rembrandtplein,4.8968199,52.3662292
n3185290417,"3185290417",node,tram_stop,Rozengracht,4.875944,52.3718196
n3185460780,"3185460780",node,tram_stop,Marnixstraat,4.8752838,52.3720538
n3294629035,"3294629035",node,tram_stop,Ceintuurbaan,4.9014422,52.3545776
n3294629036,"3294629036",node,tram_stop,Dintelstraat,4.893324,52.341887
n3294629037,"3294629037",node,tram_stop,Europaplein,4.8922816,52.3404324
n3294629038,"3294629038",node,tram_stop,Station RAI,4.8906393,52.3369161
n3294629045,"3294629045",node,tram_stop,Drentepark,4.889801,52.3362207
n3294945446,"3294945446",node,tram_stop,Amsteldijk,4.9111583,52.3471037
n3294945448,"3294945448",node,tram_stop,Cornelis Troostplein,4.8915363,52.350302
n3294946408,"3294946408",node,tram_stop,Willem de Zwijgerlaan,4.8641586,52.3704221
n3294946425,"3294946425",node,tram_stop,Admiraal De Ruijterweg,4.8604577,52.3713902
n3294946637,"3294946637",node,tram_stop,Kinkerstraat,4.8719933,52.3674579
n3295383111,"3295383111",node,tram_stop,Bilderdijkstraat,4.8698359,52.3708243
n3295383113,"3295383113",node,tram_stop,De Pijp,4.8905961,52.3527058
n3295383114,"3295383114",node,tram_stop,Overtoom/ 1e C. Huygensstraat,4.8750893,52.3630125
n3295383115,"3295383115",node,tram_stop,Overtoom/ 1e C. Huygensstraat,4.8749794,52.363227
n3295383116,"3295383116",node,tram_stop,Scheldestraat,4.8911566,52.3474774
n3295383117,"3295383117",node,tram_stop,Van Baerlestraat,4.878318,52.3584538
n3295383118,"3295383118",node,tram_stop,Van Baerlestraat,4.8781266,52.3587793
n3295383119,"3295383119",node,tram_stop,Victorieplein,4.9063478,52.3464278
n3295582281,"3295582281",node,tram_stop,Vennepluimstraat,4.9905047,52.3576998
n3296373457,"3296373457",node,tram_stop,Baden Powellweg,4.7944986,52.3509515
n3296373458,"3296373458",node,tram_stop,Ecuplein,4.7881582,52.3496935
n3296373460,"3296373460",node,tram_stop,Johan Huizingalaan,4.8262383,52.3577873
n3296373861,"3296373861",node,tram_stop,Johan Huizingalaan,4.8258953,52.3578123
n3296373862,"3296373862",node,tram_stop,Keizersgracht,4.8865383,52.3659919
n3296373863,"3296373863",node,tram_stop,Leidseplein,4.8829633,52.3642229
n3296373864,"3296373864",node,tram_stop,Louis Davidsstraat,4.8085181,52.3538389
n3296373865,"3296373865",node,tram_stop,Matterhorn,4.7745043,52.3538687
n3296373866,"3296373866",node,tram_stop,Meer en Vaart,4.8099119,52.35637
n3296373869,"3296373869",node,tram_stop,Prinsengracht,4.8845404,52.3650457
n3296373870,"3296373870",node,tram_stop,Station Lelylaan,4.8337835,52.3579004
n3296374053,"3296374053",node,tram_stop,Curacaostraat,4.8506975,52.3586176
n3296687013,"3296687013",node,tram_stop,Cornelis Schuytstraat,4.8705851,52.3559987
n3296687016,"3296687016",node,tram_stop,Centrum Nieuw Sloten,4.8106661,52.3463027
n3296687017,"3296687017",node,tram_stop,Louwesweg,4.8250738,52.346707
n3297465110,"3297465110",node,tram_stop,Nieuwe Willemstraat,4.88118,52.3816379
n3297544662,"3297544662",node,tram_stop,Frederik Hendrikplantsoen,4.8754111,52.3786007
n3297544663,"3297544663",node,tram_stop,Tweede Van der Helststraat,4.8942153,52.3531905
n3298959766,"3298959766",node,tram_stop,Beukenweg,4.9172481,52.3582391
n3299908038,"3299908038",node,tram_stop,Muiderpoortstation,4.9326128,52.3607965
n3299908039,"3299908039",node,tram_stop,Camperstraat,4.9137826,52.3583909
n3299908040,"3299908040",node,tram_stop,Dapperstraat,4.9297575,52.3610986
n3299908041,"3299908041",node,tram_stop,Linnaeusstraat,4.9249118,52.3599165
n3300150225,"3300150225",node,tram_stop,Stadionweg,4.8768645,52.346674
n3300150226,"3300150226",node,tram_stop,Stadionweg,4.8768834,52.3471425
n3300150230,"3300150230",node,tram_stop,Prinses Irenestraat,4.8767749,52.3431074
n3300514038,"3300514038",node,tram_stop,Witte de Withstraat,4.8586095,52.3647872
n3300515588,"3300515588",node,tram_stop,Jan van Galenstraat,4.8487242,52.3729826
n3301289966,"3301289966",node,tram_stop,Alexanderplein,4.9185684,52.3633708
n3303180661,"3303180661",node,tram_stop,Flevopark,4.9510568,52.3652467
n3303180662,"3303180662",node,tram_stop,Frederiksplein,4.8978483,52.3594109
n3303180663,"3303180663",node,tram_stop,Insulindeweg,4.9478662,52.3649431
n3303180666,"3303180666",node,tram_stop,Soembawastraat,4.9433884,52.3621442
n3303180667,"3303180667",node,tram_stop,Rijksmuseum,4.8873395,52.3608307
n3306176726,"3306176726",node,tram_stop,Eerste Coehoornstraat,4.9265233,52.3683184
n3306176727,"3306176727",node,tram_stop,Eerste Leeghwaterstraat,4.9295997,52.3701978
n3306176728,"3306176728",node,tram_stop,Hoogte Kadijk,4.9242477,52.3666491
n3306176729,"3306176729",node,tram_stop,Rietlandpark,4.9344045,52.372921
n3306416869,"3306416869",node,tram_stop,De Wittenkade,4.877086,52.3831444
n3306416870,"3306416870",node,tram_stop,Nassaukade,4.8791525,52.3810685
n3306416871,"3306416871",node,tram_stop,Van Limburg Stirumplein,4.8751351,52.3842946
n3306520722,"3306520722",node,tram_stop,Admiraal Helfrichstraat,4.8438216,52.3694429
n3306520723,"3306520723",node,tram_stop,Burgemeester Van Leeuwenlaan,4.8117554,52.3765095
n3306520724,"3306520724",node,tram_stop,Dr. H. Colijnstraat,4.8065746,52.3769374
n3306520725,"3306520725",node,tram_stop,Jan Tooropstraat,4.838103,52.3714267
n3306520726,"3306520726",node,tram_stop,Jan Voermanstraat,4.8378389,52.3697121
n3306520727,"3306520727",node,tram_stop,Jan van Galenstraat,4.8350051,52.3732337
n3306520728,"3306520728",node,tram_stop,Mercatorplein,4.8514871,52.3702349
n3307084740,"3307084740",node,tram_stop,Pontanusstraat,4.9275974,52.3659034
n3307084741,"3307084741",node,tram_stop,Zeeburgerdijk,4.9325902,52.3658298
n3307343461,"3307343461",node,tram_stop,De Boelelaan/VU,4.8663865,52.3351971
n3307343462,"3307343462",node,tram_stop,Haarlemmermeerstation,4.8575004,52.3490455
n3307636848,"3307636848",node,tram_stop,Baden Powellweg,4.7917476,52.3565018
n3307636849,"3307636849",node,tram_stop,Corantijnstraat,4.853247,52.3615937
n3307636850,"3307636850",node,tram_stop,Hoekenes,4.7995659,52.3580714
n3307636851,"3307636851",node,tram_stop,Osdorpplein West,4.8032054,52.3595387
n3307636852,"3307636852",node,tram_stop,Postjesweg,4.8531487,52.3638557
n3307636853,"3307636853",node,tram_stop,Osdorpplein Oost,4.8080582,52.358636
n3307702376,"3307702376",node,tram_stop,Minervaplein,4.8720137,52.346695
n3307702377,"3307702377",node,tram_stop,Olympiaplein,4.8666421,52.3463735
n3307702378,"3307702378",node,tram_stop,Olympiaweg,4.8586416,52.3452686
n3307835922,"3307835922",node,tram_stop,Erasmusgracht,4.8469734,52.3763312
n3307835927,"3307835927",node,tram_stop,W. Schoutenstraat,4.852596,52.3669952
n3307835928,"3307835928",node,tram_stop,W. Schoutenstraat,4.8523612,52.3673886
n3308042636,"3308042636",node,tram_stop,De Loper,4.3458728,51.9319948
n3308281969,"3308281969",node,tram_stop,Ouderkerkerlaan,4.8674156,52.2961484
n3308281970,"3308281970",node,tram_stop,Sacharovlaan,4.8327699,52.2825723
n3308281975,"3308281975",node,tram_stop,Westwijk,4.8305377,52.2743532
n3371092710,"3371092710",node,tram_stop,Westlandgracht,4.8450157,52.3515947
n3372170598,"3372170598",node,tram_stop,Station Delft,4.3570239,52.0080228
n3460108483,"3460108483",node,tram_stop,1e Middellandstraat,4.4596304,51.9184031
n3460149783,"3460149783",node,tram_stop,Mathenesserplein,4.4467166,51.9165803
n3460149784,"3460149784",node,tram_stop,Vierambachtsstraat,4.4542655,51.9172111
n3460151912,"3460151912",node,tram_stop,Mathenesserplein,4.4476572,51.9165307
n3461374681,"3461374681",node,tram_stop,Grote Hagen,4.5536886,51.887278
n3465115615,"3465115615",node,tram_stop,Mathenesserbrug,4.4423808,51.9165001
n3465183366,"3465183366",node,tram_stop,Mathenesserbrug,4.4412041,51.9166312
n3465236782,"3465236782",node,tram_stop,Huygensstraat,4.4354624,51.9173924
n3465236784,"3465236784",node,tram_stop,Huygensstraat,4.4352633,51.917657
