full_id,osm_id,osm_type,highway,name,xcoord,ycoord
n7055746332,"7055746332",node,bus_stop,Beethovenlaan,4.7664397,52.2546768
n7055746333,"7055746333",node,bus_stop,Beethovenlaan,4.7664111,52.2548378
n7055746334,"7055746334",node,bus_stop,Mozartlaan,4.770321,52.2511731
n7055746335,"7055746335",node,bus_stop,Mozartlaan,4.7700605,52.2515875
n7055746336,"7055746336",node,bus_stop,Legmeerdijk,4.7661707,52.2435755
n7055746337,"7055746337",node,bus_stop,Legmeerdijk,4.7658961,52.2435298
n7055746338,"7055746338",node,bus_stop,De Rietlanden,4.7563116,52.2387907
n7055746339,"7055746339",node,bus_stop,De Rietlanden,4.757168,52.2391098
n7055746340,"7055746340",node,bus_stop,Einsteinstraat,4.7525135,52.2363976
n7055746341,"7055746341",node,bus_stop,Einsteinstraat,4.7525629,52.2366213
n7055746343,"7055746343",node,bus_stop,Gravin Aleidstraat,4.745362,52.2334147
n7055746344,"7055746344",node,bus_stop,Gravin Aleidstraat,4.7460635,52.2336683
n7055746345,"7055746345",node,bus_stop,Bilderdammerweg,4.7345942,52.2281214
n7055762581,"7055762581",node,bus_stop,Westwijkplein,4.8257924,52.2819233
n7055762582,"7055762582",node,bus_stop,Westwijkplein,4.8256471,52.2818351
n7055762583,"7055762583",node,bus_stop,Nieuw Oosteinde,4.8100981,52.2764135
n7055762584,"7055762584",node,bus_stop,Nieuw Oosteinde,4.8092955,52.2757755
n7055783785,"7055783785",node,bus_stop,Floraholland Oost,4.7857287,52.2639646
n7055783786,"7055783786",node,bus_stop,Floraholland Oost,4.7849989,52.2646194
n7055783787,"7055783787",node,bus_stop,Floraholland Hoofdingang,4.7869127,52.2584586
n7055783788,"7055783788",node,bus_stop,Floraholland Hoofdingang,4.7859205,52.2589582
n7055783789,"7055783789",node,bus_stop,Floraholland Noord,4.7787671,52.263903
n7055783790,"7055783790",node,bus_stop,Floraholland Noord,4.7780977,52.2636377
n7055783791,"7055783791",node,bus_stop,Floraholland West,4.7753883,52.2622288
n7055783799,"7055783799",node,bus_stop,Mendelstraat,4.7691834,52.260601
n7055783800,"7055783800",node,bus_stop,Mendelstraat,4.7684728,52.2604166
n7055785308,"7055785308",node,bus_stop,Schweitzerstraat,4.7503662,52.2347886
n7056686155,"7056686155",node,bus_stop,Lindenburghlaan,4.3145936,51.5884046
n7056686158,"7056686158",node,bus_stop,Lindenburghlaan,4.3145734,51.5882303
n7056686159,"7056686159",node,bus_stop,Gemeentehuis,4.3147136,51.5908617
n7056781726,"7056781726",node,bus_stop,Van Bergenplein,4.6546027,51.5852793
n7057391479,"7057391479",node,bus_stop,Morgenroodweg,6.6837606,52.5361288
n7057391480,"7057391480",node,bus_stop,Dorpsstraat,6.6721478,52.4949861
n7058600617,"7058600617",node,bus_stop,Curacaolaan,5.3716091,52.1395523
n7059987857,"7059987857",node,bus_stop,Sterrebos,5.5141212,51.7523024
n7060192564,"7060192564",node,bus_stop,Zuiderdiep 450,6.9863464,52.8925414
n7060356649,"7060356649",node,bus_stop,Centraal Station,4.9025297,52.3791787
n7060381543,"7060381543",node,bus_stop,Centraal Station,4.8992005,52.3802068
n7060381544,"7060381544",node,bus_stop,Centraal Station,4.9014058,52.3795826
n7060381545,"7060381545",node,bus_stop,Centraal Station,4.9020227,52.3793592
n7060381546,"7060381546",node,bus_stop,Centraal Station,4.9020529,52.3791732
n7060505081,"7060505081",node,bus_stop,Station Bijlmer ArenA,4.9475277,52.3112615
n7060505082,"7060505082",node,bus_stop,Station Bijlmer ArenA,4.9475708,52.3112176
n7060505083,"7060505083",node,bus_stop,Station Bijlmer ArenA,4.9476788,52.3111285
n7060530397,"7060530397",node,bus_stop,Wibautstraat,4.9119606,52.3549493
n7060530398,"7060530398",node,bus_stop,Wibautstraat,4.9111003,52.3556349
n7060602057,"7060602057",node,bus_stop,Station Bijlmer ArenA,4.9473256,52.3114814
n7060602058,"7060602058",node,bus_stop,Station Bijlmer ArenA,4.9474084,52.3113877
n7060602059,"7060602059",node,bus_stop,Station Bijlmer ArenA,4.9473672,52.3114329
n7060609968,"7060609968",node,bus_stop,Waterlooplein,4.9048316,52.3686934
n7060625788,"7060625788",node,bus_stop,Station Bijlmer ArenA,4.947228,52.3115933
n7060625789,"7060625789",node,bus_stop,Station Bijlmer ArenA,4.9471091,52.3116337
n7060923209,"7060923209",node,bus_stop,Volmolenweg,5.4092217,51.388111
n7060923212,"7060923212",node,bus_stop,Volmolenweg,5.4092311,51.38798
n7060975789,"7060975789",node,bus_stop,ASML-Gebouw 4,5.4144282,51.4060749
n7060975790,"7060975790",node,bus_stop,De Run 6700,5.4106506,51.4033588
n7060975793,"7060975793",node,bus_stop,De Run 6700,5.410511,51.4032512
n7061429170,"7061429170",node,bus_stop,Marmelhorstweg,6.4357946,51.8862153
n7062022330,"7062022330",node,bus_stop,Molen,6.5323343,52.8465581
n7062022331,"7062022331",node,bus_stop,Holthe,6.5343481,52.8433073
n7062022332,"7062022332",node,bus_stop,Holthe,6.5344532,52.8434272
n7062022333,"7062022333",node,bus_stop,Sportweg,6.516075,52.8187811
n7062022334,"7062022334",node,bus_stop,N855,6.404061,52.8294276
n7062022335,"7062022335",node,bus_stop,Centrum,6.2366785,52.7708329
n7062022336,"7062022336",node,bus_stop,Valderseweg,6.3753862,52.838504
n7062022337,"7062022337",node,bus_stop,Weverslaan,6.3726247,52.8366171
n7062022338,"7062022338",node,bus_stop,Broeklaan,6.3698719,52.8341633
n7062084441,"7062084441",node,bus_stop,Curacaolaan,5.3715323,52.1394704
n7062861568,"7062861568",node,bus_stop,Corderius College,5.3982775,52.1452183
n7063434907,"7063434907",node,bus_stop,Juliëttestraat,5.4069554,52.1556123
n7063621293,"7063621293",node,bus_stop,N855,6.4034388,52.8303173
n7063621294,"7063621294",node,bus_stop,Sportweg,6.5158501,52.8185893
n7063621295,"7063621295",node,bus_stop,Molen,6.5323774,52.8464641
n7063901462,"7063901462",node,bus_stop,Centrum,4.5759628,52.0425717
n7063901463,"7063901463",node,bus_stop,Centrum,4.5760628,52.0427428
n7064943400,"7064943400",node,bus_stop,Bosweg (Centrum),6.3193452,52.8575481
n7064943401,"7064943401",node,bus_stop,Hoofdstraat,6.3117362,52.8597684
n7064981127,"7064981127",node,bus_stop,Bosweg (Centrum),6.3197433,52.8573118
n7064981128,"7064981128",node,bus_stop,Hoofdstraat,6.3117059,52.8598291
n7069414924,"7069414924",node,bus_stop,Galileistraat,5.571847,52.0368493
n7069414925,"7069414925",node,bus_stop,Galileistraat,5.5718402,52.0367378
n7069758314,"7069758314",node,bus_stop,Greededwarsweg,6.7842834,53.4162917
n7069926824,"7069926824",node,bus_stop,Woonboulevard,5.5605283,52.014266
n7069926825,"7069926825",node,bus_stop,Woonboulevard,5.5603572,52.0142441
n7069926826,"7069926826",node,bus_stop,Prattenburglaan,5.550005,52.0034654
n7069926827,"7069926827",node,bus_stop,Prattenburglaan,5.5501444,52.0034043
n7069926828,"7069926828",node,bus_stop,Robijnenbosweg,5.5524241,52.0062043
n7069926829,"7069926829",node,bus_stop,Robijnenbosweg,5.552166,52.0058754
n7069926830,"7069926830",node,bus_stop,Franjezwam,5.5550395,52.0088208
n7069926831,"7069926831",node,bus_stop,Franjezwam,5.5549471,52.0088473
n7070783551,"7070783551",node,bus_stop,Greededwarsweg,6.7840726,53.4162791
n7073924542,"7073924542",node,bus_stop,Boomgaard,6.7744186,53.156412
n7073924543,"7073924543",node,bus_stop,Nieuw Woelwijck,6.7921648,53.1547613
n7073924544,"7073924544",node,bus_stop,Molenraai,6.8101565,53.1627872
n7073924554,"7073924554",node,bus_stop,Medisch Centrum,6.753049,53.1592906
n7075000015,"7075000015",node,bus_stop,Schout Poelmanweg,6.6999503,53.2162385
n7075480427,"7075480427",node,bus_stop,Meint Veningastraat,6.7501057,53.1633914
n7075480428,"7075480428",node,bus_stop,MFC De Klabbe,6.721355,53.1674953
n7076475154,"7076475154",node,bus_stop,Nesweg,6.8385097,53.3888197
n7076475155,"7076475155",node,bus_stop,Hoofdweg Zuid,6.836101,53.3872183
n7076475156,"7076475156",node,bus_stop,Weersterweg,6.6928232,53.3319289
n7076555302,"7076555302",node,bus_stop,Weersterweg,6.6941177,53.3318035
n7076555303,"7076555303",node,bus_stop,Hoofdweg Zuid,6.8359905,53.3871262
n7076555304,"7076555304",node,bus_stop,Nesweg,6.8387958,53.3889072
n7076666320,"7076666320",node,bus_stop,Dommelstraat,5.4792664,51.4408798
n7076666321,"7076666321",node,bus_stop,18 Septemberplein,5.4789938,51.4409016
n7077753365,"7077753365",node,bus_stop,Vastenow 90,6.9830075,52.7372032
n7077753366,"7077753366",node,bus_stop,Vastenow 55,6.9756938,52.7429116
n7077753367,"7077753367",node,bus_stop,Vastenow 28,6.9725268,52.7454086
n7077758087,"7077758087",node,bus_stop,Vastenow 28,6.9724181,52.7457489
n7077758088,"7077758088",node,bus_stop,Vastenow 55,6.9762673,52.7427411
n7077758089,"7077758089",node,bus_stop,Vastenow 90,6.9831695,52.7373326
n7080011947,"7080011947",node,bus_stop,Station,6.8855697,53.1045751
n7080464214,"7080464214",node,bus_stop,Eikenlaan,6.360736,52.0996926
n7080464215,"7080464215",node,bus_stop,Eikenlaan,6.3604915,52.099925
n7080464216,"7080464216",node,bus_stop,Heiligenbeeldenmuseum,6.3574755,52.1014299
n7080464217,"7080464217",node,bus_stop,Heiligenbeeldenmuseum,6.3575752,52.1014609
n7080948888,"7080948888",node,bus_stop,Nijenklooster,6.4211001,53.3789421
n7080948889,"7080948889",node,bus_stop,Molenrij,6.4064385,53.3868742
n7081204158,"7081204158",node,bus_stop,Molenrij,6.4064681,53.3869441
n7081204159,"7081204159",node,bus_stop,Nijenklooster,6.421206,53.3792027
n7083252235,"7083252235",node,bus_stop,Rotonde Tolbert,6.364385,53.1706907
n7083252725,"7083252725",node,bus_stop,Rotonde Tolbert,6.3641679,53.1707008
n7086254560,"7086254560",node,bus_stop,Station,6.89894,52.790341
n7086254561,"7086254561",node,bus_stop,Station,6.8987366,52.7901673
n7091113932,"7091113932",node,bus_stop,Laagheidseweg,5.965263,51.5396538
n7093506885,"7093506885",node,bus_stop,Station Parkwijk,5.2450557,52.3770539
n7093538186,"7093538186",node,bus_stop,Station Zuid,4.8737158,52.340699
n7093538187,"7093538187",node,bus_stop,Station Zuid,4.8735724,52.3409581
n7094678046,"7094678046",node,bus_stop,Klaprozenweg,4.8948129,52.4040569
n7096374682,"7096374682",node,bus_stop,Piet Heinkade,4.9140507,52.3771614
n7098388969,"7098388969",node,bus_stop,Golfpark,5.445113,52.524909
n7101073592,"7101073592",node,bus_stop,Stenendokweg,4.8928497,52.4062848
n7101073593,"7101073593",node,bus_stop,Stenendokweg,4.8918662,52.4073401
n7101163830,"7101163830",node,bus_stop,Klimopplein,3.905744,51.460034
n7101163831,"7101163831",node,bus_stop,Klimopplein,3.905714,51.460078
n7101163832,"7101163832",node,bus_stop,Populierestraat,3.903405,51.462467
n7101163833,"7101163833",node,bus_stop,Populierestraat,3.90343,51.462576
n7101636739,"7101636739",node,bus_stop,Boulevard-Zuid,4.3858301,52.196302
n7101770758,"7101770758",node,bus_stop,Oude Rijnsburgerweg,4.4519586,52.1782167
n7101770759,"7101770759",node,bus_stop,Oude Rijnsburgerweg,4.4518295,52.1780984
n7102143930,"7102143930",node,bus_stop,Archeonlaan,4.6601931,52.1131542
n7102143937,"7102143937",node,bus_stop,De Schans,4.665336,52.1176796
n7102143940,"7102143940",node,bus_stop,De Schans,4.6653055,52.1174906
n7103165078,"7103165078",node,bus_stop,Zaans Medisch Centrum,4.8244473,52.4536748
n7103165079,"7103165079",node,bus_stop,Zaans Medisch Centrum,4.8246569,52.4531318
n7104694569,"7104694569",node,bus_stop,Vincent van Goghweg,4.813796,52.450327
n7104696138,"7104696138",node,bus_stop,Vincent van Goghweg,4.8141219,52.4501333
n7106687441,"7106687441",node,bus_stop,Station Lelylaan,4.8347455,52.3567187
n7113017147,"7113017147",node,bus_stop,Arent Krijtsstraat,4.9555856,52.3393987
n7114665222,"7114665222",node,bus_stop,Drievogelstraat,6.0130698,50.8520283
n7114665223,"7114665223",node,bus_stop,Drievogelstraat,6.0124872,50.8515244
n7116546254,"7116546254",node,bus_stop,Piet Blomplein,5.6539756,51.4809784
n7126264704,"7126264704",node,bus_stop,Noorderpark,4.919378,52.3892859
n7129174393,"7129174393",node,bus_stop,,5.8772819,51.8114563
n7129174394,"7129174394",node,bus_stop,Oud Burgeren Gasthuis,5.8664042,51.8336394
n7138843283,"7138843283",node,bus_stop,Provincialeweg/Cremerstraat,5.8237608,50.870908
n7152013030,"7152013030",node,bus_stop,Ambachtsezoom,4.6321417,51.8326986
n7152013032,"7152013032",node,bus_stop,Ambachtsezoom,4.6306811,51.8335502
n7156791353,"7156791353",node,bus_stop,Station,6.3170855,52.1069749
n7157794497,"7157794497",node,bus_stop,Koudenhovenseweg Zuid,5.51665,51.4495135
n7163717989,"7163717989",node,bus_stop,Weg naar Vosheuvel,6.479289,52.093551
n7166915898,"7166915898",node,bus_stop,Busstation,6.6113954,52.1311568
n7166915899,"7166915899",node,bus_stop,Busstation,6.6114395,52.1312588
n7166915900,"7166915900",node,bus_stop,Nettelhorsterweg,6.5416061,52.1215532
n7166915901,"7166915901",node,bus_stop,Nettelhorsterweg,6.5413329,52.1215977
n7171610319,"7171610319",node,bus_stop,Busstation,6.6238719,52.0382016
n7171610320,"7171610320",node,bus_stop,Busstation,6.623802,52.038489
n7171610321,"7171610321",node,bus_stop,Station,6.5954726,52.0119706
n7171610322,"7171610322",node,bus_stop,Station,6.5955962,52.0119209
n7172625548,"7172625548",node,bus_stop,MerletCollege,5.8766384,51.7384425
n7172625549,"7172625549",node,bus_stop,MerletCollege,5.8766162,51.7385075
n7174286832,"7174286832",node,bus_stop,Erasmus,4.4225571,52.2173558
n7174286833,"7174286833",node,bus_stop,Building T,4.4215674,52.2177329
n7176295754,"7176295754",node,bus_stop,Groeneweg,5.9088748,51.7069066
n7176295755,"7176295755",node,bus_stop,Groeneweg,5.9087882,51.7068658
n7181049678,"7181049678",node,bus_stop,Kerkstraat,6.0828776,52.3750777
n7181049679,"7181049679",node,bus_stop,Zijmarseweg,6.1144124,52.3824501
n7181049680,"7181049680",node,bus_stop,Hofje Wendakker,6.0346926,52.3807285
n7191228851,"7191228851",node,bus_stop,Uithovensestraat,5.2580283,51.7454854
n7191228852,"7191228852",node,bus_stop,Uithovensestraat,5.2579576,51.7453792
n7191466925,"7191466925",node,bus_stop,Frederiksplein,4.8988626,52.3589959
n7191522090,"7191522090",node,bus_stop,"Amsterdam, Frederiksplein",4.8993359,52.3601644
n7191641103,"7191641103",node,bus_stop,Molukkenstraat,4.9405104,52.361724
n7191688894,"7191688894",node,bus_stop,Muiderpoortstation,4.9337068,52.3610405
n7191714411,"7191714411",node,bus_stop,Insulindeweg,4.9476121,52.3647651
n7191811566,"7191811566",node,bus_stop,Prins Frederik Hendriklaan,5.1536895,52.29022
n7191811567,"7191811567",node,bus_stop,Prins Frederik Hendriklaan,5.1536769,52.2903136
n7191816990,"7191816990",node,bus_stop,Wijttenbachstraat,4.9250583,52.3602514
n7201326164,"7201326164",node,bus_stop,Saturnusstraat,4.3486333,52.0665455
n7201326166,"7201326166",node,bus_stop,Saturnusstraat,4.3488002,52.0663431
n7204304406,"7204304406",node,bus_stop,Van Ghentlaan,5.1452734,52.2093655
n7208341888,"7208341888",node,bus_stop,Hogeweg,4.9310243,52.3533948
n7208637471,"7208637471",node,bus_stop,Middelkampsweg,5.2078856,51.7970395
n7211989156,"7211989156",node,bus_stop,Katingerveld,6.4007337,52.604806
n7211989157,"7211989157",node,bus_stop,Centrum,6.3923399,52.6009962
n7214610107,"7214610107",node,bus_stop,Willem Dreeslaan,4.5336835,52.0646974
n7219206557,"7219206557",node,bus_stop,Centraal Station,5.479663,51.4444801
n7223181435,"7223181435",node,bus_stop,Artis,4.9109681,52.3667311
n7223210064,"7223210064",node,bus_stop,Plantage Lepellaan,4.9152926,52.3652358
n7223318307,"7223318307",node,bus_stop,Rembrandtplein,4.8964231,52.3662755
n7223318310,"7223318310",node,bus_stop,Rembrandtplein,4.896817,52.3662109
n7223335082,"7223335082",node,bus_stop,Waterlooplein,4.9022613,52.3671599
n7223335083,"7223335083",node,bus_stop,Waterlooplein,4.901957,52.3670031
n7223422345,"7223422345",node,bus_stop,Alexanderplein,4.919601,52.363416
n7223422347,"7223422347",node,bus_stop,Alexanderplein,4.9193741,52.3635251
n7223502880,"7223502880",node,bus_stop,Eerste Van Swindenstraat,4.9237859,52.3621902
n7223585998,"7223585998",node,bus_stop,Keizersgracht,4.8983492,52.3638366
n7223585999,"7223585999",node,bus_stop,Keizersgracht,4.8982641,52.3637865
n7223707661,"7223707661",node,bus_stop,Emmastraat,4.8701553,52.3532048
n7223715070,"7223715070",node,bus_stop,Concertgebouw,4.878497,52.3555241
n7223757894,"7223757894",node,bus_stop,Concertgebouw,4.8797676,52.3563987
n7223757895,"7223757895",node,bus_stop,Concertgebouw,4.8796715,52.3567008
n7223761934,"7223761934",node,bus_stop,Roelof Hartplein,4.8820922,52.3526244
n7223761977,"7223761977",node,bus_stop,Roelof Hartplein,4.8820536,52.3531122
n7228375156,"7228375156",node,bus_stop,Knooppunt Schiphol Noord,4.7934307,52.3227319
n7228375157,"7228375157",node,bus_stop,Knooppunt Schiphol Noord,4.7933952,52.3229053
n7228375158,"7228375158",node,bus_stop,Knooppunt Schiphol Noord,4.793212,52.3227435
n7228375159,"7228375159",node,bus_stop,Knooppunt Schiphol Noord,4.7931744,52.3225549
n7228375160,"7228375160",node,bus_stop,Knooppunt Schiphol Noord,4.7929743,52.3225698
n7228375161,"7228375161",node,bus_stop,Knooppunt Schiphol Noord,4.7929465,52.3224078
n7228375162,"7228375162",node,bus_stop,Knooppunt Schiphol Noord,4.792677,52.3221767
n7228375163,"7228375163",node,bus_stop,Knooppunt Schiphol Noord,4.7927414,52.3224018
n7228398247,"7228398247",node,bus_stop,Cateringweg,4.8001756,52.3233511
n7228398248,"7228398248",node,bus_stop,Cateringweg,4.7996282,52.3231009
n7228398249,"7228398249",node,bus_stop,Anderlechtlaan,4.8144556,52.3354879
n7228398250,"7228398250",node,bus_stop,Anderlechtlaan,4.8138497,52.3353605
n7232561673,"7232561673",node,bus_stop,Kaapseplein,4.297587,52.061101
n7232561674,"7232561674",node,bus_stop,Kaapseplein,4.2977794,52.0610575
n7232611277,"7232611277",node,bus_stop,Veluweplein,4.2924362,52.0587442
n7232611278,"7232611278",node,bus_stop,Veluweplein,4.2934656,52.0580444
n7232611280,"7232611280",node,bus_stop,Schalk Burgerstraat,4.2930862,52.0597684
n7232611281,"7232611281",node,bus_stop,Schalk Burgerstraat,4.2932506,52.0599774
n7232627942,"7232627942",node,bus_stop,Moerweg/Melis Stokelaan,4.2964816,52.0539088
n7232627943,"7232627943",node,bus_stop,Moerweg/Melis Stokelaan,4.2960298,52.0548693
n7232627948,"7232627948",node,bus_stop,Guntersteinweg,4.3038539,52.0468936
n7232627949,"7232627949",node,bus_stop,Guntersteinweg,4.3032294,52.0477232
n7232645722,"7232645722",node,bus_stop,Hoefkade,4.3050027,52.0643861
n7232645723,"7232645723",node,bus_stop,Hoefkade,4.3043179,52.0641808
n7232650623,"7232650623",node,bus_stop,Monument,5.7246266,51.9084289
n7235318408,"7235318408",node,bus_stop,Centrum,6.3955088,52.6011774
n7235400373,"7235400373",node,bus_stop,Reception,4.4178065,52.2179264
n7238955350,"7238955350",node,bus_stop,Klaproos,5.4454002,52.4879602
n7238955351,"7238955351",node,bus_stop,Haagwinde,5.4404887,52.4896024
n7238955352,"7238955352",node,bus_stop,Hollandse Hout,5.4310472,52.4860119
n7238955353,"7238955353",node,bus_stop,Haagwinde,5.440707,52.4898392
n7238955354,"7238955354",node,bus_stop,Klaproos,5.4462185,52.4881219
n7239736384,"7239736384",node,bus_stop,Kempenaar Midden,5.4642105,52.5163631
n7239748750,"7239748750",node,bus_stop,Gatehouse,4.4168908,52.2165452
n7239748751,"7239748751",node,bus_stop,Restaurant,4.4180684,52.2170099
n7239748752,"7239748752",node,bus_stop,Restaurant,4.4181861,52.2170454
n7239784185,"7239784185",node,bus_stop,Winkelcentrum Kempenaar,5.4610815,52.5169865
n7242946268,"7242946268",node,bus_stop,Inditex,5.4935559,52.4723439
n7243380858,"7243380858",node,bus_stop,Station Sloterdijk,4.8384978,52.3885531
n7248439141,"7248439141",node,bus_stop,Belgiëlaan,4.6481598,52.3643495
n7248439142,"7248439142",node,bus_stop,Engelandlaan,4.6439546,52.3645483
